NUTS0_CODE,NUTS0_NAME,NUTS2_CODE,NUTS2_NAME,NUTS_LEVEL,CROP_CODE,AREA_AV,PROD_AV,UAA_AV,PCR_UAA_AV,NUTS_AREA,PCR_NUTS_AV
PT,Portugal,PT17,Área Metropolitana de Lisboa,NUTS2,F4000,5.53,18.26,88.58,6.222,301.5,1.835818
PT,Portugal,PT18,Alentejo,NUTS2,F4000,70.3,231.95,1125.05,6.222,3160.5,2.224352
PT,Portugal,PT20,Região Autónoma dos Açores (PT),NUTS2,F4000,0.17,0.57,2.79,6.222,232.2,0.074992
PT,Portugal,PT30,Região Autónoma da Madeira (PT),NUTS2,F4000,0.17,0.57,2.79,6.222,80.2,0.217124
RO,Romania,RO,Romania,NUTS0,F4000,2.6,50.79,13348.99,0.526,23839.07,0.013449
RO,Romania,RO11,Nord-Vest,NUTS2,F4000,1.17,12.55,113.53,1.032,3416.05,0.034304
RO,Romania,RO12,Centru,NUTS2,F4000,0.34,3.63,32.82,1.032,3409.97,0.009934
RO,Romania,RO21,Nord-Est,NUTS2,F4000,0.8,8.53,77.16,1.032,3684.98,0.021616
RO,Romania,RO22,Sud-Est,NUTS2,F4000,0.28,3.04,27.49,1.032,3576.17,0.007934
RO,Romania,RO31,Sud - Muntenia,NUTS2,F4000,0.19,2.06,18.63,1.032,3445.3,0.005582
RO,Romania,RO32,Bucuresti - Ilfov,NUTS2,F4000,0.01,0.1,0.89,1.032,182.12,0.005028
RO,Romania,RO41,Sud-Vest Oltenia,NUTS2,F4000,0.18,1.96,17.74,1.032,2921.17,0.006268
RO,Romania,RO42,Vest,NUTS2,F4000,1.06,11.37,102.88,1.032,3203.32,0.033156
SE,Sweden,SE,Sweden,NUTS0,F4000,0,0,3005,0,43857.4,0
SE,Sweden,SE11,Stockholm,NUTS2,F4000,0,0,0,,677.9,0
SE,Sweden,SE12,Östra Mellansverige,NUTS2,F4000,0,0,0,,4120.4,0
SE,Sweden,SE21,Småland med öarna,NUTS2,F4000,0,0,0,,3538.2,0
SE,Sweden,SE22,Sydsverige,NUTS2,F4000,0,0,0,,1434.1,0
SE,Sweden,SE23,Västsverige,NUTS2,F4000,0,0,0,,3093.4,0
SE,Sweden,SE31,Norra Mellansverige,NUTS2,F4000,0,0,0,,6914.8,0
SE,Sweden,SE32,Mellersta Norrland,NUTS2,F4000,0,0,0,,7670.9,0
SE,Sweden,SE33,Övre Norrland,NUTS2,F4000,0,0,0,,16407.7,0
SI,Slovenia,SI,Slovenia,NUTS0,F4000,0.62,1.02,480.54,0.494,2027.3,0.027224
SI,Slovenia,SI01,Vzhodna Slovenija (NUTS 2010),NUTS2,F4000,0,0,0,,,
SI,Slovenia,SI02,Zahodna Slovenija (NUTS 2010),NUTS2,F4000,0,0,0,,,
SI,Slovenia,SI03,Vzhodna Slovenija,NUTS2,F4000,0.37,5.39,43.09,0.858,1243.31,0.029802
SI,Slovenia,SI04,Zahodna Slovenija,NUTS2,F4000,0.08,1.17,9.37,0.858,783.99,0.010274
SK,Slovakia,SK,Slovakia,NUTS0,F4000,0.71,0.02,1902.42,0.136,4903.5,0.011898
SK,Slovakia,SK01,Bratislavský kraj,NUTS2,F4000,0.12,1.06,51.42,0.236,205.3,0.05882
SK,Slovakia,SK02,Západné Slovensko,NUTS2,F4000,0.14,1.23,59.54,0.236,1499.2,0.009324
SK,Slovakia,SK03,Stredné Slovensko,NUTS2,F4000,0.31,2.69,129.89,0.236,1626.3,0.018758
SK,Slovakia,SK04,Východné Slovensko,NUTS2,F4000,0.01,0.11,5.41,0.236,1572.7,0.000808
