NUTS0_CODE,NUTS0_NAME,NUTS2_CODE,NUTS2_NAME,NUTS_LEVEL,CROP_CODE,AREA_AV,PROD_AV,UAA_AV,PCR_UAA_AV,NUTS_AREA,PCR_NUTS_AV
IT,Italy,ITC1,Piemonte,NUTS2,F2000,3.42,,107.16,3.1875,2538.7,0.13456
IT,Italy,ITC1,Piemonte,NUTS2,F2000,3.42,43.93,107.16,3.1875,2538.7,0.13456
IT,Italy,ITC2,Valle d'Aosta/Vallée d'Aoste,NUTS2,F2000,0,,0,,326.1,0
IT,Italy,ITC2,Valle d'Aosta/Vallée d'Aoste,NUTS2,F2000,0,0,0,,326.1,0
IT,Italy,ITC3,Liguria,NUTS2,F2000,0.01,,0.33,3.1875,541.6,0.001965
IT,Italy,ITC3,Liguria,NUTS2,F2000,0.01,0.14,0.33,3.1875,541.6,0.001965
IT,Italy,ITC4,Lombardia,NUTS2,F2000,0.92,,28.71,3.1875,2386.4,0.0383525
IT,Italy,ITC4,Lombardia,NUTS2,F2000,0.92,11.77,28.71,3.1875,2386.4,0.0383525
IT,Italy,ITF1,Abruzzo,NUTS2,F2000,0,,0,,1083.3,0
IT,Italy,ITF1,Abruzzo,NUTS2,F2000,0,0,0,,1083.3,0
IT,Italy,ITF2,Molise,NUTS2,F2000,0,,0,,446.1,0
IT,Italy,ITF2,Molise,NUTS2,F2000,0,0,0,,446.1,0
IT,Italy,ITF3,Campania,NUTS2,F2000,1.78,,55.75,3.1875,1367,0.1300075
IT,Italy,ITF3,Campania,NUTS2,F2000,1.78,22.85,55.75,3.1875,1367,0.1300075
IT,Italy,ITF4,Puglia,NUTS2,F2000,0.21,,6.68,3.1875,1954.1,0.0108925
IT,Italy,ITF4,Puglia,NUTS2,F2000,0.21,2.74,6.68,3.1875,1954.1,0.0108925
IT,Italy,ITF5,Basilicata,NUTS2,F2000,0.39,,12.35,3.1875,1007.3,0.03909
IT,Italy,ITF5,Basilicata,NUTS2,F2000,0.39,5.06,12.35,3.1875,1007.3,0.03909
IT,Italy,ITF6,Calabria,NUTS2,F2000,1.68,,52.75,3.1875,1522.2,0.1104625
IT,Italy,ITF6,Calabria,NUTS2,F2000,1.68,21.62,52.75,3.1875,1522.2,0.1104625
IT,Italy,ITG1,Sicilia,NUTS2,F2000,1.16,,36.39,3.1875,2583.3,0.0449025
IT,Italy,ITG1,Sicilia,NUTS2,F2000,1.16,14.92,36.39,3.1875,2583.3,0.0449025
IT,Italy,ITG2,Sardegna,NUTS2,F2000,0.01,,0.33,3.1875,2410,0.0004375
IT,Italy,ITG2,Sardegna,NUTS2,F2000,0.01,0.14,0.33,3.1875,2410,0.0004375
IT,Italy,ITH1,Provincia Autonoma di Bolzano/Bozen,NUTS2,F2000,0,,0,,739.8,0
IT,Italy,ITH1,Provincia Autonoma di Bolzano/Bozen,NUTS2,F2000,0,0,0,,739.8,0
IT,Italy,ITH2,Provincia Autonoma di Trento,NUTS2,F2000,0.1,,3,3.1875,620.7,0.01543
IT,Italy,ITH2,Provincia Autonoma di Trento,NUTS2,F2000,0.1,1.23,3,3.1875,620.7,0.01543
IT,Italy,ITH3,Veneto,NUTS2,F2000,4.44,,139.21,3.1875,1840.7,0.24109
IT,Italy,ITH3,Veneto,NUTS2,F2000,4.44,57.07,139.21,3.1875,1840.7,0.24109
IT,Italy,ITH4,Friuli-Venezia Giulia,NUTS2,F2000,0.71,,22.37,3.1875,786.2,0.0906925
IT,Italy,ITH4,Friuli-Venezia Giulia,NUTS2,F2000,0.71,9.17,22.37,3.1875,786.2,0.0906925
IT,Italy,ITH5,Emilia-Romagna,NUTS2,F2000,3.91,,122.52,3.1875,2245.3,0.1739475
IT,Italy,ITH5,Emilia-Romagna,NUTS2,F2000,3.91,50.22,122.52,3.1875,2245.3,0.1739475
IT,Italy,ITI1,Toscana,NUTS2,F2000,0.19,,6.01,3.1875,2298.8,0.008335
IT,Italy,ITI1,Toscana,NUTS2,F2000,0.19,2.46,6.01,3.1875,2298.8,0.008335
IT,Italy,ITI2,Umbria,NUTS2,F2000,0,,0,,846.4,0
IT,Italy,ITI2,Umbria,NUTS2,F2000,0,0,0,,846.4,0
IT,Italy,ITI3,Marche,NUTS2,F2000,0.06,,2,3.1875,940.1,0.0067925
IT,Italy,ITI3,Marche,NUTS2,F2000,0.06,0.82,2,3.1875,940.1,0.0067925
IT,Italy,ITI4,Lazio,NUTS2,F2000,7.12,,223.34,3.1875,1723.2,0.41316
IT,Italy,ITI4,Lazio,NUTS2,F2000,7.12,91.55,223.34,3.1875,1723.2,0.41316
LT,Lithuania,LT,Lithuania,NUTS0,F2000,0,0,2947.62,0,6528.6,0
LT,Lithuania,LT00,Lietuva (NUTS 2013),NUTS2,F2000,0,0,0,,6528.6,0
LU,Luxembourg,LU,Luxembourg,NUTS0,F2000,0,0,131.85,0,258.6,0
LU,Luxembourg,LU00,Luxembourg,NUTS2,F2000,0,0,0,,258.6,0
LV,Latvia,LV,Latvia,NUTS0,F2000,0,0,1953.72,0,6457.3,0
LV,Latvia,LV00,Latvija,NUTS2,F2000,0,0,0,,6457.3,0
MT,Malta,MT,Malta,NUTS0,F2000,0,0,11.23,0,31.54,0
MT,Malta,MT00,Malta,NUTS2,F2000,0,0,0,,31.54,0
NL,Netherlands,NL,Netherlands,NUTS0,F2000,0,0,1811.01,0,4154,0
NL,Netherlands,NL11,Groningen,NUTS2,F2000,0,0,0,,296,0
NL,Netherlands,NL12,Friesland (NL),NUTS2,F2000,0,0,0,,574.9,0
NL,Netherlands,NL13,Drenthe,NUTS2,F2000,0,0,0,,268,0
NL,Netherlands,NL21,Overijssel,NUTS2,F2000,0,0,0,,342.1,0
NL,Netherlands,NL22,Gelderland,NUTS2,F2000,0,0,0,,513.6,0
NL,Netherlands,NL23,Flevoland,NUTS2,F2000,0,0,0,,241.2,0
NL,Netherlands,NL31,Utrecht,NUTS2,F2000,0,0,0,,144.9,0
NL,Netherlands,NL32,Noord-Holland,NUTS2,F2000,0,0,0,,409.1,0
NL,Netherlands,NL33,Zuid-Holland,NUTS2,F2000,0,0,0,,341.8,0
NL,Netherlands,NL34,Zeeland,NUTS2,F2000,0,0,0,,293.3,0
NL,Netherlands,NL41,Noord-Brabant,NUTS2,F2000,0,0,0,,508.2,0
NL,Netherlands,NL42,Limburg (NL),NUTS2,F2000,0,0,0,,220.9,0
PL,Poland,PL,Poland,NUTS0,F2000,0,0,14572.84,0,31267.9,0
PL,Poland,PL11,Lódzkie (NUTS 2013),NUTS2,F2000,0,0,0,,1821.9,0
PL,Poland,PL12,Mazowieckie (NUTS 2013),NUTS2,F2000,0,0,0,,3555.8,0
PL,Poland,PL21,Malopolskie,NUTS2,F2000,0,0,0,,1518.3,0
PL,Poland,PL22,Slaskie,NUTS2,F2000,0,0,0,,1233.3,0
PL,Poland,PL31,Lubelskie (NUTS 2013),NUTS2,F2000,0,0,0,,2512.2,0
PL,Poland,PL32,Podkarpackie (NUTS 2013),NUTS2,F2000,0,0,0,,1784.6,0
PL,Poland,PL33,Swietokrzyskie (NUTS 2013),NUTS2,F2000,0,0,0,,1171.1,0
PL,Poland,PL34,Podlaskie (NUTS 2013),NUTS2,F2000,0,0,0,,2018.7,0
PL,Poland,PL41,Wielkopolskie,NUTS2,F2000,0,0,0,,2982.6,0
PL,Poland,PL42,Zachodniopomorskie,NUTS2,F2000,0,0,0,,2289.2,0
PL,Poland,PL43,Lubuskie,NUTS2,F2000,0,0,0,,1398.8,0
PL,Poland,PL51,Dolnoslaskie,NUTS2,F2000,0,0,0,,1994.7,0
PL,Poland,PL52,Opolskie,NUTS2,F2000,0,0,0,,941.2,0
PL,Poland,PL61,Kujawsko-Pomorskie,NUTS2,F2000,0,0,0,,1797.2,0
PL,Poland,PL62,Warminsko-Mazurskie,NUTS2,F2000,0,0,0,,2417.3,0
PL,Poland,PL63,Pomorskie,NUTS2,F2000,0,0,0,,1831,0
PT,Portugal,PT,Portugal,NUTS0,F2000,12.67,83,3875.79,3.273,9222.6,0.10084
PT,Portugal,PT11,Norte,NUTS2,F2000,2.82,9.32,45.19,6.222,2128.6,0.132646
PT,Portugal,PT15,Algarve,NUTS2,F2000,0.53,1.76,8.56,6.222,499.7,0.107032
PT,Portugal,PT16,Centro (PT),NUTS2,F2000,0.95,3.12,15.13,6.222,2819.9,0.033524
PT,Portugal,PT17,Área Metropolitana de Lisboa,NUTS2,F2000,0.01,0.04,0.2,6.222,301.5,0.004128
PT,Portugal,PT18,Alentejo,NUTS2,F2000,0.07,0.25,1.19,6.222,3160.5,0.00236
PT,Portugal,PT20,Região Autónoma dos Açores (PT),NUTS2,F2000,0.57,1.89,9.16,6.222,232.2,0.246406
PT,Portugal,PT30,Região Autónoma da Madeira (PT),NUTS2,F2000,1.09,3.61,17.52,6.222,80.2,1.364788
RO,Romania,RO,Romania,NUTS0,F2000,0,0,13348.99,0,23839.07,0
