NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
PL33,F2000,"0","0","0"
PL34,F2000,"0","0","0"
PL41,F2000,"0","0","0"
PL42,F2000,"0","0","0"
PL43,F2000,"0","0","0"
PL51,F2000,"0","0","0"
PL52,F2000,"0","0","0"
PL61,F2000,"0","0","0"
PL62,F2000,"0","0","0"
PL63,F2000,"0","0","0"
PT,F2000,"12.67","83","3875.79"
PT11,F2000,"2.82","9.32","45.19"
PT15,F2000,"0.53","1.76","8.56"
PT16,F2000,"0.95","3.12","15.13"
PT17,F2000,"0.01","0.04","0.2"
PT18,F2000,"0.07","0.25","1.19"
PT20,F2000,"0.57","1.89","9.16"
PT30,F2000,"1.09","3.61","17.52"
RO,F2000,"0","0","13348.99"
RO11,F2000,"0","0","0"
RO12,F2000,"0","0","0"
RO21,F2000,"0","0","0"
RO22,F2000,"0","0","0"
RO31,F2000,"0","0","0"
RO32,F2000,"0","0","0"
RO41,F2000,"0","0","0"
RO42,F2000,"0","0","0"
SE,F2000,"0","0","3005"
SE11,F2000,"0","0","0"
SE12,F2000,"0","0","0"
SE21,F2000,"0","0","0"
SE22,F2000,"0","0","0"
SE23,F2000,"0","0","0"
SE31,F2000,"0","0","0"
SE32,F2000,"0","0","0"
SE33,F2000,"0","0","0"
SI,F2000,"0.16","1.82","480.54"
SI01,F2000,"0","0","0"
SI02,F2000,"0","0","0"
SI03,F2000,"0","0","0"
SI04,F2000,"0","0","0"
SK,F2000,"0","0","1902.42"
SK01,F2000,"0","0","0"
SK02,F2000,"0","0","0"
SK03,F2000,"0","0","0"
SK04,F2000,"0","0","0"
