NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
FRL,I3000,"0","0","794.25"
FRL0,I3000,"0","0","794.25"
FRM,I3000,"0","0","302.15"
FRM0,I3000,"0","0","302.15"
FRY,I3000,"0","0","180.96"
FRY1,I3000,"0","0","49.21"
FRY2,I3000,"0","0","31.24"
FRY3,I3000,"0","0","32.23"
FRY4,I3000,"0","0","48.28"
FRY5,I3000,"0","0","20.01"
HR,I3000,"3.85","7.86","1493.86"
HR0,I3000,"3.85","7.86","1493.86"
HR01,I3000,,,
HR02,I3000,"3.44",,"800.02"
HR02,I3000,"3.44","7.2","800.02"
HR03,I3000,"0","0","450.95"
HR04,I3000,"4.11","8.28","1037.77"
HR04,I3000,"4.11",,"1037.77"
HR05,I3000,"0",,"10.42"
HR05,I3000,"0","0","10.42"
HR06,I3000,"0.01",,"240.19"
HR06,I3000,"0.01","0.03","240.19"
HR06,I3000,"0.01","0","240.19"
HU,I3000,"3.49","6.21","5210.49"
HU1,I3000,"0","0","345.95"
HU1,I3000,"0","0.01","345.95"
HU10,I3000,,,
HU11,I3000,"0","0","34.33"
HU12,I3000,"0","0","311.61"
HU12,I3000,"0","0.01","311.61"
HU2,I3000,"0","0","1889.6"
HU21,I3000,"0","0","578.41"
HU22,I3000,"0","0","565.33"
HU23,I3000,"0","0","745.85"
HU3,I3000,"3.48","6.2","2974.95"
HU31,I3000,"0.07","0.1","587.72"
HU32,I3000,"2.96","5.54","1174.51"
HU33,I3000,"0.45","0.56","1212.72"
IE,I3000,"0","0","4475.59"
IE0,I3000,"0","0","4475.59"
IE01,I3000,"0","0",
IE02,I3000,"0","0",
IE04,I3000,"0","0","1490.88"
IE05,I3000,"0","0","2028.24"
IE06,I3000,"0","0","956.48"
IT,I3000,"14.52","45.33","13034.85"
ITC,I3000,"0","0","2062.31"
ITC1,I3000,"0","0","890.22"
ITC2,I3000,"0","0","57.89"
ITC3,I3000,"0","0","57.75"
ITC4,I3000,"0","0","1056.45"
ITD,I3000,,,
ITD1,I3000,,,
ITD2,I3000,,,
ITD3,I3000,,,
ITD4,I3000,,,
ITD5,I3000,,,
ITE,I3000,,,
ITE1,I3000,,,
ITE2,I3000,,,
ITE3,I3000,,,
ITE4,I3000,,,
ITF,I3000,"3.53","14.1","3775.01"
ITF1,I3000,"0.02","0.05","486.62"
ITF1,I3000,"0.02","0","486.62"
ITF2,I3000,"0","0","193.94"
ITF3,I3000,"3.5","14.04","568.68"
ITF4,I3000,"0.01","0","1551.75"
ITF5,I3000,"0","0","450.41"
ITF6,I3000,"0","0","523.6"
ITG,I3000,"0","0","2602.75"
ITG1,I3000,"0","0","1483.86"
ITG2,I3000,"0","0","1118.89"
ITH,I3000,"4.09","13.59","2440.84"
ITH1,I3000,"0","0","236.33"
ITH2,I3000,"0","0","136.14"
ITH3,I3000,"4.01","13.16","794.91"
ITH4,I3000,"0.01","0.04","228.51"
ITH4,I3000,"0.01","0","228.51"
ITH5,I3000,"0.07","0.38","1044.96"
ITI,I3000,"6.89","17.65","2153.95"
ITI1,I3000,"1.6","2.84","673.39"
ITI2,I3000,"4.96","13.95","329.27"
ITI3,I3000,"0","0","407.38"
ITI4,I3000,"0.34","0.86","743.9"
LT,I3000,"0","0","2947.62"
LT0,I3000,"0","0","2947.62"
LT01,I3000,"0","0","286"
LT02,I3000,"0","0","2661.63"
LU,I3000,"0","0","131.85"
LU0,I3000,"0","0",
LV,I3000,"0","0","1953.72"
LV0,I3000,"0","0",
MT,I3000,"0","0","11.23"
MT0,I3000,"0","0",
MT00,I3000,"0","0",
NL,I3000,"0","0","1811.01"
NL1,I3000,"0","0","532.98"
NL11,I3000,"0","0","161.11"
NL12,I3000,"0","0","223.74"
NL13,I3000,"0","0","148.13"
NL2,I3000,"0","0","510.87"
NL21,I3000,"0","0","195.58"
NL22,I3000,"0","0","225.88"
NL23,I3000,"0","0","89.41"
NL3,I3000,"0","0","433.03"
NL31,I3000,"0","0","67.25"
NL32,I3000,"0","0","126.53"
NL33,I3000,"0","0","119.64"
NL34,I3000,"0","0","119.61"
NL4,I3000,"0","0","334.14"
NL41,I3000,"0","0","237.93"
NL42,I3000,"0","0","96.22"
PL,I3000,"12.81","27.12","14572.84"
PL1,I3000,,,
PL11,I3000,,,
PL12,I3000,,,
PL2,I3000,"0.73","1.7","910.28"
PL21,I3000,"0.73","1.69","545.68"
PL22,I3000,"0","0","364.61"
PL22,I3000,"0","0.01","364.61"
PL3,I3000,,,
PL31,I3000,,,
PL32,I3000,,,
PL33,I3000,,,
PL34,I3000,,,
PL4,I3000,"0.01","0.02","3001.98"
PL4,I3000,"0.01","0","3001.98"
PL41,I3000,"0.01","0","1733.39"
PL41,I3000,"0.01","0.02","1733.39"
PL42,I3000,"0","0","858.93"
PL43,I3000,"0","0","409.67"
PL5,I3000,"0.02","0.03","1395.87"
PL5,I3000,"0.02","0","1395.87"
PL51,I3000,"0.01","0.01","891.46"
PL51,I3000,"0.01","0","891.46"
PL52,I3000,"0.01","0","504.42"
PL52,I3000,"0.01","0.02","504.42"
PL6,I3000,"0.58","1.28","2779.3"
PL61,I3000,"0.47","1.04","1046.08"
PL62,I3000,"0.03","0.05","985.34"
PL62,I3000,"0.03","0","985.34"
PL63,I3000,"0.08","0.19","747.88"
PL7,I3000,"0.71","1.42","1463.67"
PL71,I3000,"0","0","985.05"
PL72,I3000,"0.71","1.42","478.63"
PL8,I3000,"10.49","22.18","3038.86"
PL81,I3000,"8.7","17.88","1403.31"
PL82,I3000,"1.22","3.11","555.42"
PL84,I3000,"0.57","1.19","1080.12"
PL9,I3000,"0.28","0.49","1982.87"
PL91,I3000,"0.02","0.03","306.87"
PL91,I3000,"0.02","0","306.87"
PL92,I3000,"0.26","0.46","1675.99"
PT,I3000,"0.02","0.04","3875.79"
PT,I3000,"0.02","0","3875.79"
PT1,I3000,"0","0","3753.72"
PT11,I3000,"0","0","659.89"
PT15,I3000,"0","0","102.12"
PT16,I3000,"0","0","633.27"
PT17,I3000,"0","0","78.25"
PT18,I3000,"0","0","2280.2"
PT2,I3000,"0.02","0.04","117.15"
PT2,I3000,"0.02","0","117.15"
PT20,I3000,"0.02","0.04","117.15"
PT20,I3000,"0.02","0","117.15"
PT3,I3000,"0","0","4.91"
PT30,I3000,"0","0","4.91"
RO,I3000,"0.81","1.16","13348.99"
RO1,I3000,"0.13","0.2","3514.35"
RO11,I3000,"0.01","0.01","1780.94"
RO11,I3000,"0.01","0","1780.94"
RO12,I3000,"0.11","0.19","1733.41"
RO2,I3000,"0.04","0.04","4080.36"
RO21,I3000,"0.03","0.03","1937.06"
RO22,I3000,"0.01","0.01","2143.3"
RO22,I3000,"0.01","0","2143.3"
RO3,I3000,"0.36","0.75","2390.76"
RO31,I3000,"0.36","0.75","2318.55"
RO32,I3000,"0","0","72.21"
RO4,I3000,"0.29","0.17","3363.53"
RO41,I3000,"0.29","0.17","1669.95"
RO42,I3000,"0","0","1693.57"
SE,I3000,"0","0","3005"
SE1,I3000,"0","0","865.96"
SE11,I3000,"0","0","89.86"
SE12,I3000,"0","0","776.1"
SE2,I3000,"0","0","1676.03"
SE21,I3000,"0","0","497.94"
SE22,I3000,"0","0","532.17"
SE23,I3000,"0","0","645.91"
SE3,I3000,"0","0","463.02"
SE31,I3000,"0","0","253.53"
SE32,I3000,"0","0","101.23"
SE33,I3000,"0","0","108.26"
SI,I3000,"0","0","480.54"
SI0,I3000,"0","0","480.54"
SI01,I3000,"0","0",
SI02,I3000,"0","0",
SI03,I3000,"0","0","339.26"
SI04,I3000,"0","0","141.28"
SK,I3000,"0","0","1902.42"
SK0,I3000,"0","0","1902.42"
SK01,I3000,"0","0","80.05"
SK02,I3000,"0","0","835.22"
SK03,I3000,"0","0","448.42"
SK04,I3000,"0","0","538.74"
