NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
LT02,G1000,,,"2661.63"
LU,G1000,"12.69","288.55","131.85"
LU0,G1000,,,
LV,G1000,"242.42",,"1953.72"
LV0,G1000,,,
MT,G1000,"0","0","11.23"
MT0,G1000,"0","0",
MT00,G1000,"0","0",
NL,G1000,"220.89",,"1811.01"
NL1,G1000,"55.07",,"532.98"
NL11,G1000,"13.16",,"161.11"
NL12,G1000,"20.76",,"223.74"
NL13,G1000,"21.16",,"148.13"
NL2,G1000,"69.75",,"510.87"
NL21,G1000,"29.82",,"195.58"
NL22,G1000,"29.71",,"225.88"
NL23,G1000,"10.22",,"89.41"
NL3,G1000,"40.25",,"433.03"
NL31,G1000,"5.14",,"67.25"
NL32,G1000,"20.03",,"126.53"
NL33,G1000,"6.09",,"119.64"
NL34,G1000,"9",,"119.61"
NL4,G1000,"55.82",,"334.14"
NL41,G1000,"44.53",,"237.93"
NL42,G1000,"11.28",,"96.22"
PL,G1000,"220.5","3827.3","14572.84"
PL1,G1000,,,
PL11,G1000,,,
PL12,G1000,,,
PL2,G1000,"8.85","127.59","910.28"
PL2,G1000,"8.85",,"910.28"
PL21,G1000,"6.38","85.88","545.68"
PL21,G1000,"6.38",,"545.68"
PL22,G1000,"2.47","41.7","364.61"
PL22,G1000,"2.47",,"364.61"
PL3,G1000,,,
PL31,G1000,,,
PL32,G1000,,,
PL33,G1000,,,
PL34,G1000,,,
PL4,G1000,"25.12","351.14","3001.98"
PL4,G1000,"25.12",,"3001.98"
PL41,G1000,"8.29","141.55","1733.39"
PL41,G1000,"8.29",,"1733.39"
PL42,G1000,"13.89","173.92","858.93"
PL42,G1000,"13.89",,"858.93"
PL43,G1000,"2.93","35.68","409.67"
PL43,G1000,"2.93",,"409.67"
PL5,G1000,"4.9","73.96","1395.87"
PL5,G1000,"4.9",,"1395.87"
PL51,G1000,"3.28","45.06","891.46"
PL51,G1000,"3.28",,"891.46"
PL52,G1000,"1.62","28.89","504.42"
PL52,G1000,"1.62",,"504.42"
PL6,G1000,"57.7","846.7","2779.3"
PL6,G1000,"57.7",,"2779.3"
PL61,G1000,"9.19","146.93","1046.08"
PL61,G1000,"9.19",,"1046.08"
PL62,G1000,"33.53","480.32","985.34"
PL62,G1000,"33.53",,"985.34"
PL63,G1000,"14.97","219.46","747.88"
PL63,G1000,"14.97",,"747.88"
PL7,G1000,"10.75","191.74","1463.67"
PL7,G1000,"10.75",,"1463.67"
PL71,G1000,"8.56","160.8","985.05"
PL71,G1000,"8.56",,"985.05"
PL72,G1000,"2.2","30.95","478.63"
PL72,G1000,"2.2",,"478.63"
PL8,G1000,"86.25","1431.45","3038.86"
PL8,G1000,"86.25",,"3038.86"
PL81,G1000,"5.03","104.34","1403.31"
PL81,G1000,"5.03",,"1403.31"
PL82,G1000,"5.76","78.33","555.42"
PL82,G1000,"5.76",,"555.42"
PL84,G1000,"75.46","1248.78","1080.12"
PL84,G1000,"75.46",,"1080.12"
PL9,G1000,"18.34","246.82","1982.87"
PL9,G1000,"18.34",,"1982.87"
PL91,G1000,"2.1","29.62","306.87"
PL91,G1000,"2.1",,"306.87"
PL92,G1000,"16.24","217.2","1675.99"
