NUTS2_CODE;CROP_CODE;AREA_AV;PROD_AV;UAA_AV
LT;I1120;"0";"0";"2947.62"
LT0;I1120;"0";"0";"2947.62"
LT01;I1120;"0";"0";"286"
LT02;I1120;"0";"0";"2661.63"
LU;I1120;"0.05";"0";"131.85"
LU;I1120;"0.05";"0.1";"131.85"
LU0;I1120;"0";"0";
LU0;I1120;"0";;
LV;I1120;"0";"0";"1953.72"
LV0;I1120;"0";"0";
MT;I1120;"0";"0";"11.23"
MT0;I1120;"0";"0";
MT00;I1120;"0";"0";
NL;I1120;"0.74";"0";"1811.01"
NL1;I1120;"0.14";"0";"532.98"
NL11;I1120;"0";"0";"161.11"
NL12;I1120;"0.01";"0";"223.74"
NL13;I1120;"0.13";"0";"148.13"
NL2;I1120;"0.1";"0";"510.87"
NL21;I1120;"0";"0";"195.58"
NL22;I1120;"0.09";"0";"225.88"
NL23;I1120;"0";"0";"89.41"
NL3;I1120;"0.24";"0";"433.03"
NL31;I1120;"0";"0";"67.25"
NL32;I1120;"0.12";"0";"126.53"
NL33;I1120;"0.06";"0";"119.64"
NL34;I1120;"0.05";"0";"119.61"
NL4;I1120;"0.26";"0";"334.14"
NL41;I1120;"0.25";"0";"237.93"
NL42;I1120;"0.02";"0";"96.22"
PL;I1120;"6.56";"13.38";"14572.84"
PL1;I1120;;;
PL11;I1120;;;
PL12;I1120;;;
PL2;I1120;"0.26";"0.43";"910.28"
PL21;I1120;"0.17";"0.29";"545.68"
PL22;I1120;"0.1";"0.14";"364.61"
PL3;I1120;;;
PL31;I1120;;;
PL32;I1120;;;
PL33;I1120;;;
PL34;I1120;;;
PL4;I1120;"1.59";"3.48";"3001.98"
PL41;I1120;"0.64";"1.27";"1733.39"
PL42;I1120;"0.17";"0";"858.93"
PL42;I1120;"0.17";"0.29";"858.93"
PL43;I1120;"0.79";"1.92";"409.67"
PL5;I1120;"1.42";"3.1";"1395.87"
PL51;I1120;"1.13";"2.44";"891.46"
PL52;I1120;"0.3";"0.66";"504.42"
PL6;I1120;"0.23";"0.38";"2779.3"
PL61;I1120;"0.13";"0";"1046.08"
PL61;I1120;"0.13";"0.23";"1046.08"
PL62;I1120;"0.03";"0.04";"985.34"
PL62;I1120;"0.03";"0";"985.34"
PL63;I1120;"0.07";"0.11";"747.88"
PL63;I1120;"0.07";"0";"747.88"
PL7;I1120;"1";"1.57";"1463.67"
PL71;I1120;"0.92";"1.4";"985.05"
PL72;I1120;"0.08";"0";"478.63"
PL72;I1120;"0.08";"0.17";"478.63"
PL8;I1120;"1.51";"3.12";"3038.86"
PL81;I1120;"0.2";"0.41";"1403.31"
PL82;I1120;"1.1";"2.37";"555.42"
PL84;I1120;"0.21";"0.34";"1080.12"
PL84;I1120;"0.21";"0";"1080.12"
PL9;I1120;"0.55";"1.29";"1982.87"
PL91;I1120;"0.16";"0.37";"306.87"
PL91;I1120;"0.16";"0";"306.87"
PL92;I1120;"0.39";"0.92";"1675.99"
PT;I1120;"8.44";"13.2";"3875.79"
PT1;I1120;"8.44";"13.2";"3753.72"
PT11;I1120;"0";"0";"659.89"
PT15;I1120;"0";"0";"102.12"
PT16;I1120;"0.24";"0.66";"633.27"
