NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
FRE1,R2000,"64.3","5752.58","829.13"
FRE2,R2000,"155.06","12811.95","1352.9"
FRF,R2000,"109.2","8942.01","3058.28"
FRF1,R2000,"5.85","509.7","343.25"
FRF2,R2000,"102.91","8401","1546.67"
FRF3,R2000,"0.44","31.31","1168.35"
FRG,R2000,"1.09","80.92","2280.58"
FRG0,R2000,"1.09","80.92","2280.58"
FRH,R2000,"0.31","22.52","1779.75"
FRH0,R2000,"0.31","22.52","1779.75"
FRI,R2000,"0","0","4245.93"
FRI1,R2000,"0","0","1592.24"
FRI2,R2000,"0","0","887.26"
FRI3,R2000,"0","0","1766.43"
FRJ,R2000,"0","0","3509.83"
FRJ1,R2000,"0","0","1012.51"
FRJ2,R2000,"0","0","2497.32"
FRK,R2000,"3.19","213.24","3074.75"
FRK,R2000,"3.19","0","3074.75"
FRK1,R2000,"3.19","213.24","1491.04"
FRK1,R2000,"3.19","0","1491.04"
FRK2,R2000,"0","0","1583.71"
FRL,R2000,"0","0","794.25"
FRL0,R2000,"0","0","794.25"
FRM,R2000,"0","0","302.15"
FRM0,R2000,"0","0","302.15"
FRY,R2000,"0","0","180.96"
FRY1,R2000,"0","0","49.21"
FRY2,R2000,"0","0","31.24"
FRY3,R2000,"0","0","32.23"
FRY4,R2000,"0","0","48.28"
FRY5,R2000,"0","0","20.01"
HR,R2000,"13.14","852.37","1493.86"
HR0,R2000,"13.14","852.37","1493.86"
HR01,R2000,,,
HR02,R2000,"10",,"800.02"
HR02,R2000,"10","725.26","800.02"
HR03,R2000,"0","0","450.95"
HR04,R2000,"15.06","926.84","1037.77"
HR04,R2000,"15.06",,"1037.77"
HR05,R2000,"0",,"10.42"
HR05,R2000,"0","0","10.42"
HR06,R2000,"0.26",,"240.19"
HR06,R2000,"0.26","15.4","240.19"
HU,R2000,"14.69","882.31","5210.49"
HU1,R2000,"0.45","29.4","345.95"
HU10,R2000,,,
HU11,R2000,"0.04","3.43","34.33"
HU11,R2000,"0.04","0","34.33"
HU12,R2000,"0.41","25.97","311.61"
HU2,R2000,"9.94","597.03","1889.6"
HU21,R2000,"2.89","179.74","578.41"
HU22,R2000,"2.97","169.55","565.33"
HU23,R2000,"4.08","247.73","745.85"
HU3,R2000,"4.29","255.88","2974.95"
HU31,R2000,"0.07","4.11","587.72"
HU32,R2000,"1.51","95.91","1174.51"
HU33,R2000,"2.72","155.86","1212.72"
IE,R2000,"0","0","4475.59"
IE0,R2000,"0","0","4475.59"
IE01,R2000,"0","0",
IE02,R2000,"0","0",
IE04,R2000,"0","0","1490.88"
IE05,R2000,"0","0","2028.24"
IE06,R2000,"0","0","956.48"
IT,R2000,"31.51","1903.2","13034.85"
ITC,R2000,"2.35","139.75","2062.31"
ITC1,R2000,"0.47","23.17","890.22"
ITC2,R2000,"0","0","57.89"
ITC3,R2000,"0","0","57.75"
ITC4,R2000,"1.88","116.58","1056.45"
ITD,R2000,,,
ITD1,R2000,,,
ITD2,R2000,,,
ITD3,R2000,,,
ITD4,R2000,,,
ITD5,R2000,,,
ITE,R2000,,,
ITE1,R2000,,,
ITE2,R2000,,,
ITE3,R2000,,,
ITE4,R2000,,,
ITF,R2000,"0","0","3775.01"
ITF1,R2000,"0","0","486.62"
ITF2,R2000,"0","0","193.94"
ITF3,R2000,"0","0","568.68"
ITF4,R2000,"0","0","1551.75"
ITF5,R2000,"0","0","450.41"
ITF6,R2000,"0","0","523.6"
ITG,R2000,"0","0","2602.75"
ITG1,R2000,"0","0","1483.86"
ITG2,R2000,"0","0","1118.89"
ITH,R2000,"28.71","1751.39","2440.84"
ITH1,R2000,"0","0","236.33"
ITH2,R2000,"0","0","136.14"
ITH3,R2000,"9.64","631.84","794.91"
ITH4,R2000,"0.31","17.02","228.51"
ITH5,R2000,"18.75","1102.54","1044.96"
ITI,R2000,"0.45","0","2153.95"
ITI,R2000,"0.45","12.05","2153.95"
ITI1,R2000,"0","0","673.39"
ITI1,R2000,"0","0.04","673.39"
ITI2,R2000,"0","0","329.27"
ITI2,R2000,"0","0.05","329.27"
ITI3,R2000,"0.44","0","407.38"
ITI3,R2000,"0.44","11.96","407.38"
ITI4,R2000,"0","0","743.9"
LT,R2000,"15.1","930.43","2947.62"
LT0,R2000,"15.1","930.43","2947.62"
