NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
ITG1,I5000,"0.02","0.09","1483.86"
ITG2,I5000,"0.04",,"1118.89"
ITG2,I5000,"0.04","0.31","1118.89"
ITH,I5000,"0.27",,"2440.84"
ITH,I5000,"0.27","7.12","2440.84"
ITH1,I5000,"0",,"236.33"
ITH1,I5000,"0","0","236.33"
ITH2,I5000,"0",,"136.14"
ITH2,I5000,"0","0","136.14"
ITH3,I5000,"0.22",,"794.91"
ITH3,I5000,"0.22","4.96","794.91"
ITH4,I5000,"0",,"228.51"
ITH4,I5000,"0","0","228.51"
ITH5,I5000,"0.05",,"1044.96"
ITH5,I5000,"0.05","2.12","1044.96"
ITI,I5000,"0.15",,"2153.95"
ITI,I5000,"0.15","2.4","2153.95"
ITI1,I5000,"0.06",,"673.39"
ITI1,I5000,"0.06","1.31","673.39"
ITI2,I5000,"0",,"329.27"
ITI2,I5000,"0","0","329.27"
ITI3,I5000,"0.01",,"407.38"
ITI3,I5000,"0.01","0.16","407.38"
ITI4,I5000,"0.08",,"743.9"
ITI4,I5000,"0.08","0.93","743.9"
LT,I5000,"5.7",,"2947.62"
LT0,I5000,,,"2947.62"
LT01,I5000,,,"286"
LT02,I5000,,,"2661.63"
LU,I5000,"0.01","0.01","131.85"
LU0,I5000,,,
LV,I5000,"1.52","0.52","1953.72"
LV0,I5000,"0",,
LV0,I5000,"0","0",
MT,I5000,"0","0","11.23"
MT0,I5000,"0","0",
MT00,I5000,"0","0",
NL,I5000,"0.74","0","1811.01"
NL1,I5000,"0.18","0","532.98"
NL11,I5000,"0.03","0","161.11"
NL12,I5000,"0","0","223.74"
NL13,I5000,"0.14","0","148.13"
NL2,I5000,"0.25","0","510.87"
NL21,I5000,"0.06","0","195.58"
NL22,I5000,"0.03","0","225.88"
NL23,I5000,"0.16","0","89.41"
NL3,I5000,"0.08","0","433.03"
NL31,I5000,"0","0","67.25"
NL32,I5000,"0.04","0","126.53"
NL33,I5000,"0.03","0","119.64"
NL34,I5000,"0","0","119.61"
NL4,I5000,"0.23","0","334.14"
NL41,I5000,"0.16","0","237.93"
NL42,I5000,"0.07","0","96.22"
PL,I5000,"40.8","53.65","14572.84"
PL1,I5000,,,
PL11,I5000,,,
PL12,I5000,,,
PL2,I5000,,,"910.28"
PL21,I5000,,,"545.68"
PL22,I5000,,,"364.61"
PL3,I5000,,,
PL31,I5000,,,
PL32,I5000,,,
PL33,I5000,,,
PL34,I5000,,,
PL4,I5000,,,"3001.98"
PL41,I5000,,,"1733.39"
PL42,I5000,,,"858.93"
PL43,I5000,,,"409.67"
PL5,I5000,,,"1395.87"
PL51,I5000,,,"891.46"
PL52,I5000,,,"504.42"
PL6,I5000,,,"2779.3"
PL61,I5000,,,"1046.08"
PL62,I5000,,,"985.34"
PL63,I5000,,,"747.88"
PL7,I5000,,,"1463.67"
PL71,I5000,,,"985.05"
PL72,I5000,,,"478.63"
PL8,I5000,,,"3038.86"
PL81,I5000,,,"1403.31"
PL82,I5000,,,"555.42"
PL84,I5000,,,"1080.12"
PL9,I5000,,,"1982.87"
PL91,I5000,,,"306.87"
PL92,I5000,,,"1675.99"
PT,I5000,"1.26","0","3875.79"
PT1,I5000,"1.31","0","3753.72"
PT1,I5000,"1.31",,"3753.72"
PT11,I5000,"0.09","0","659.89"
PT11,I5000,"0.09",,"659.89"
PT15,I5000,"0.06",,"102.12"
PT15,I5000,"0.06","0","102.12"
PT16,I5000,"0.11","0","633.27"
PT16,I5000,"0.11",,"633.27"
PT17,I5000,"0.16","0","78.25"
PT17,I5000,"0.16",,"78.25"
PT18,I5000,"0.89","0","2280.2"
PT18,I5000,"0.89",,"2280.2"
PT2,I5000,"0","0","117.15"
PT2,I5000,"0",,"117.15"
PT20,I5000,"0","0","117.15"
PT20,I5000,"0",,"117.15"
PT3,I5000,"0",,"4.91"
PT3,I5000,"0","0","4.91"
PT30,I5000,"0",,"4.91"
PT30,I5000,"0","0","4.91"
RO,I5000,"2.23","2.71","13348.99"
RO1,I5000,,,"3514.35"
RO11,I5000,,,"1780.94"
RO12,I5000,,,"1733.41"
RO2,I5000,,,"4080.36"
RO21,I5000,,,"1937.06"
RO22,I5000,,,"2143.3"
RO3,I5000,,,"2390.76"
RO31,I5000,,,"2318.55"
RO32,I5000,,,"72.21"
RO4,I5000,,,"3363.53"
RO41,I5000,,,"1669.95"
RO42,I5000,,,"1693.57"
SE,I5000,"0","0","3005"
SE1,I5000,"0","0","865.96"
SE11,I5000,"0","0","89.86"
SE12,I5000,"0","0","776.1"
SE2,I5000,"0","0","1676.03"
SE21,I5000,"0","0","497.94"
SE22,I5000,"0","0","532.17"
SE23,I5000,"0","0","645.91"
SE3,I5000,"0","0","463.02"
SE31,I5000,"0","0","253.53"
SE32,I5000,"0","0","101.23"
SE33,I5000,"0","0","108.26"
SI,I5000,"0.14","0.45","480.54"
SI0,I5000,"0.14","0.45","480.54"
SI01,I5000,,,
SI02,I5000,,,
SI03,I5000,"0.12","0.36","339.26"
SI04,I5000,"0.03","0.09","141.28"
SK,I5000,"4.84","3.49","1902.42"
SK0,I5000,"4.84","3.49","1902.42"
SK01,I5000,"0.13","0.13","80.05"
SK02,I5000,"0.98","0.63","835.22"
SK03,I5000,"1.14","0.66","448.42"
SK04,I5000,"2.59","2.07","538.74"
