NUTS2_CODE;CROP_CODE;AREA_AV;PROD_AV;UAA_AV
ITH3;G2000;"35.64";"809.57";"794.91"
ITH4;G2000;"17.73";"308.57";"228.51"
ITH5;G2000;"270.47";"15189.82";"1044.96"
ITI;G2000;"313.59";"6615.75";"2153.95"
ITI1;G2000;"82.19";"2388.64";"673.39"
ITI2;G2000;"68.64";"1355.18";"329.27"
ITI3;G2000;"78.66";"1158.75";"407.38"
ITI4;G2000;"84.11";"1713.17";"743.9"
LT;G2000;"62.94";"865.15";"2947.62"
LT0;G2000;;;"2947.62"
LT01;G2000;;;"286"
LT02;G2000;;;"2661.63"
LU;G2000;"0.98";"22.21";"131.85"
LU0;G2000;;;
LV;G2000;"29.92";;"1953.72"
LV0;G2000;;;
MT;G2000;"0";"0";"11.23"
MT0;G2000;"0";"0";
MT00;G2000;"0";"0";
NL;G2000;"8.58";;"1811.01"
NL1;G2000;"1.69";;"532.98"
NL11;G2000;"1.18";;"161.11"
NL12;G2000;"0.21";;"223.74"
NL13;G2000;"0.31";;"148.13"
NL2;G2000;"1.42";;"510.87"
NL21;G2000;"0.18";;"195.58"
NL22;G2000;"0.23";;"225.88"
NL23;G2000;"1";;"89.41"
NL3;G2000;"3.71";;"433.03"
NL31;G2000;"0.04";;"67.25"
NL32;G2000;"1.21";;"126.53"
NL33;G2000;"0.41";;"119.64"
NL34;G2000;"2.04";;"119.61"
NL4;G2000;"1.77";;"334.14"
NL41;G2000;"1.29";;"237.93"
NL42;G2000;"0.49";;"96.22"
PL;G2000;"178.68";"3119.09";"14572.84"
PL1;G2000;;;
PL11;G2000;;;
PL12;G2000;;;
PL2;G2000;"8.53";"142.39";"910.28"
PL2;G2000;"8.53";;"910.28"
PL21;G2000;"4.28";"70.9";"545.68"
PL21;G2000;"4.28";;"545.68"
PL22;G2000;"4.25";"71.5";"364.61"
PL22;G2000;"4.25";;"364.61"
PL3;G2000;;;
PL31;G2000;;;
PL32;G2000;;;
PL33;G2000;;;
PL34;G2000;;;
PL4;G2000;"37.62";"576.14";"3001.98"
PL4;G2000;"37.62";;"3001.98"
PL41;G2000;"23.3";"431.71";"1733.39"
PL41;G2000;"23.3";;"1733.39"
PL42;G2000;"10.03";"98.44";"858.93"
PL42;G2000;"10.03";;"858.93"
PL43;G2000;"4.3";"45.98";"409.67"
PL43;G2000;"4.3";;"409.67"
PL5;G2000;"6.08";"117.81";"1395.87"
PL5;G2000;"6.08";;"1395.87"
PL51;G2000;"3.63";"62.45";"891.46"
PL51;G2000;"3.63";;"891.46"
PL52;G2000;"2.46";"55.36";"504.42"
PL52;G2000;"2.46";;"504.42"
PL6;G2000;"51.62";"760.23";"2779.3"
PL6;G2000;"51.62";;"2779.3"
PL61;G2000;"17.94";"286.89";"1046.08"
PL61;G2000;"17.94";;"1046.08"
PL62;G2000;"24.53";"353.71";"985.34"
PL62;G2000;"24.53";;"985.34"
PL63;G2000;"9.16";"119.63";"747.88"
PL63;G2000;"9.16";;"747.88"
PL7;G2000;"15.38";"248.04";"1463.67"
PL7;G2000;"15.38";;"1463.67"
PL71;G2000;"7.17";"119.78";"985.05"
PL71;G2000;"7.17";;"985.05"
PL72;G2000;"8.21";"128.26";"478.63"
PL72;G2000;"8.21";;"478.63"
PL8;G2000;"24";"411.94";"3038.86"
PL8;G2000;"24";;"3038.86"
PL81;G2000;"9.57";"198.76";"1403.31"
PL81;G2000;"9.57";;"1403.31"
PL82;G2000;"3.5";"60.45";"555.42"
PL82;G2000;"3.5";;"555.42"
PL84;G2000;"10.93";"152.72";"1080.12"
PL84;G2000;"10.93";;"1080.12"
PL9;G2000;"17.47";"218.27";"1982.87"
PL9;G2000;"17.47";;"1982.87"
PL91;G2000;"3.46";"67.56";"306.87"
PL91;G2000;"3.46";;"306.87"
PL92;G2000;"14.02";"150.7";"1675.99"
PL92;G2000;"14.02";;"1675.99"
PT;G2000;"13.45";;"3875.79"
PT1;G2000;"13.34";;"3753.72"
PT11;G2000;"0.38";;"659.89"
