NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
HU11,C0000,"10.27","61.66","34.33"
HU12,C0000,"134.26","759.1","311.61"
HU2,C0000,"982.99","6467.63","1889.6"
HU21,C0000,"293.02","1836.21","578.41"
HU22,C0000,"285.03","1743.67","565.33"
HU23,C0000,"404.94","2887.75","745.85"
HU3,C0000,"1258.25","7520.33","2974.95"
HU31,C0000,"210.14","1219.45","587.72"
HU32,C0000,"493.34","3111.58","1174.51"
HU33,C0000,"554.77","3189.3","1212.72"
IE,C0000,"267.92","2113.81","4475.59"
IE0,C0000,"267.92","2113.81","4475.59"
IE01,C0000,,,
IE02,C0000,,,
IE04,C0000,"8.69","62.75","1490.88"
IE05,C0000,"136.43","1061.93","2028.24"
IE06,C0000,"122.8","989.13","956.48"
IT,C0000,"3057.98","16651.89","13034.85"
ITC,C0000,"687.98","5744.83","2062.31"
ITC1,C0000,"353.46","2847.44","890.22"
ITC2,C0000,"0.03","0.16","57.89"
ITC3,C0000,"0.36","1.16","57.75"
ITC4,C0000,"334.13","2896.07","1056.45"
ITD,C0000,,,
ITD1,C0000,,,
ITD2,C0000,,,
ITD3,C0000,,,
ITD4,C0000,,,
ITD5,C0000,,,
ITE,C0000,,,
ITE1,C0000,,,
ITE2,C0000,,,
ITE3,C0000,,,
ITE4,C0000,,,
ITF,C0000,"902.78","2766.71","3775.01"
ITF1,C0000,"89.99","367.59","486.62"
ITF2,C0000,"68.84","249.4","193.94"
ITF3,C0000,"108.82","413.61","568.68"
ITF4,C0000,"411.76","1117.97","1551.75"
ITF5,C0000,"159.17","434.87","450.41"
ITF6,C0000,"64.21","183.27","523.6"
ITG,C0000,"337.31","951.27","2602.75"
ITG1,C0000,"287.76","802.61","1483.86"
ITG2,C0000,"49.54","148.65","1118.89"
ITH,C0000,"668.22","5243.93","2440.84"
ITH1,C0000,"0.22","0.86","236.33"
ITH2,C0000,"0.39","4.3","136.14"
ITH3,C0000,"281.93","2343.71","794.91"
ITH4,C0000,"66.45","621.06","228.51"
ITH5,C0000,"319.22","2274","1044.96"
ITI,C0000,"461.7","1945.17","2153.95"
ITI1,C0000,"149.11","514.98","673.39"
ITI2,C0000,"82.33","434.25","329.27"
