Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Somalia Fed. Rep.;SOM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South Africa;ZAF;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.52694;;;;0.64224;;0.6765;0.72681;0.77024;0.80291;0.79364;0.80567;0.74993;0.66284;0.66753;0.66934;0.6633;0.70987;0.73147;0.74992;0.76257;0.68586;0.61304;0.6024;0.61503;0.61729;;
South Sudan;SSD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;SDN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.53007;0.47277;0.37483;0.32247;0.2808;0.23825;0.225;;;;;;;;;;;;;;;;;;;
Tanzania;TZA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33462;;;0.37307;;;0.51456;;;;;;;;;;;
Togo;TGO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.16962;;0.15973;;0.19074;;;;;;;;;;
Tunisia;TUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.54302;0.65044;0.73095;0.71195;0.67729;0.6654;0.63933;0.70644;0.65806;0.67458;0.64937;0.637;0.61988;0.59413;0.56539;0.69954;0.71645;0.74658;;;;;
Uganda;UGA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36756;0.25612;0.26056;0.21514;0.30033;0.38821;0.32632;0.25547;0.3599;;;;0.14265;;;;;;;;;0.3109;
Zambia;ZMB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01104;0.00737;;;;;0.00544;0.00847;0.02223;0.02493;;;0.27819;;;;;;;;;;;;;;;;
Zimbabwe;ZWE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
