Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Lesotho;LSO;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;59.06959;55.25332;55.88081;56.20799;63.82574;;64.22977;64.86645;58.41162;59.36104;59.45404;59.55338;63.38954;62.79703;63.57605;65.65393;65.38437;66.51564;67.28966;66.35433;65.08796;66.2798;66.34746;64.00362;64.91882;63.89581;64.10472;;57.22832;54.28467;74.50071;76.2845;78.78223;81.61161;81.89118;83.75431;86.06502;84.60323;86.17053;86.82353;88.6368;88.93112;89.19998;86.3829;87.35942;88.60833;90.57671;93.31062;;;;;;;
Liberia;LBR;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.10395;;;;;;;36.08605;;43.79097;40.55385;;40.78992;;;38.38889;;;44.25563;;;;;;;
Libya;LBY;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;78.53004;86.42805;91.07185;93.34071;93.85791;95.3972;95.92914;93.31368;;96.87382;96.76456;;98.05978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madagascar;MDG;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;67.12427;;;;;;;;;;;;;;;;;65.70634;64.25489;;;;;54.71095;56.91976;;;64.61754;66.15565;67.2899;68.00256;77.72212;;;;;;;;;;;;;;;95.60378;;;;;;
Malawi;MWI;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.57352;;;;;97.70925;97.78176;97.1885;94.51593;97.24013;97.6489;;;;;;;;;;;;;;;
Mali;MLI;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;17.0148;17.69783;18.06894;20.54241;;;20.67197;;;;;;;;;;;;;;;;;;;;;;44.04091;;;51.61313;51.5891;51.60521;56.65099;57.96729;60.112;;63.68705;64.28644;64.87843;62.84672;58.63384;59.28886;55.64191;56.98024;61.27746;58.94142;;;;;;
Mauritania;MRT;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;31.52037;;;;;;;;;46.50189;52.80779;56.18374;;59.85097;59.53931;60.0675;63.82603;63.36953;66.71767;74.01182;72.5486;75.21723;76.04504;72.67765;72.05813;72.37404;72.44657;71.15951;74.54884;76.29421;;73.11291;77.82357;79.5744;;;;;;
Morocco;MAR;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;36.86046;37.95453;38.30772;;41.20807;44.13876;47.72865;50.99459;53.43977;56.10223;58.7991;59.14966;61.50494;64.02097;62.73205;60.98054;58.98187;57.27868;55.17983;56.02291;55.67112;56.17062;58.30964;60.944;63.7744;66.10001;67.70415;66.98136;71.79044;76.57579;80.44593;84.58196;85.84979;85.71852;86.73812;87.99563;89.26677;89.83254;89.52588;92.28772;93.22653;92.48523;93.19128;93.26164;;94.61489;96.89422;99.09904;;;;;;
Mozambique;MOZ;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;34.21934;;;;;;38.51612;;36.49733;36.18197;50.22197;;52.72202;51.72821;48.17184;44.23221;44.62412;46.33302;44.54734;42.71635;41.55607;42.6137;44.85301;;;49.55438;53.23055;56.99608;61.50714;57.0399;;70.21871;75.35226;79.21819;84.22039;87.58804;88.58317;89.83316;87.48614;87.73674;88.88743;89.91204;91.51459;90.76644;89.87354;93.92934;;;;;;
Namibia;NAM;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.33518;77.48139;;80.40888;;82.40323;83.30346;82.85373;84.27459;85.60605;86.30023;87.8042;89.44421;91.66939;92.03507;89.88161;90.36721;88.98242;90.53087;90.32156;90.98629;91.7836;;95.22125;97.22695;;;;97.34142;97.48892;;;;;;
Niger;NER;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;10.60855;11.13558;;;15.12498;16.14387;;;19.20413;;;;;23.33992;;;22.57018;22.9095;23.5063;21.42369;;;;;24.02891;24.37682;25.95656;26.82781;30.35208;33.80062;37.50722;40.98293;41.3199;42.0534;43.23786;47.23268;51.04844;54.06424;58.7165;60.38408;60.83162;60.13331;61.62795;63.57047;65.12458;;;;;;;
Nigeria;NGA;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.07012;65.08852;;;;66.39932;66.85314;67.3432;70.31079;63.39998;64.34126;64.13783;;;;;;;;;;;;;;
Rwanda;RWA;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;55.11011;53.02749;50.6319;;54.07666;56.30217;;;;;;;;;;;;;;;;;;;;;85.69036;;;81.17581;85.50278;;;;;;;;;;;;;98.84059;96.9315;94.78978;;;;;;
Sao Tome and Principe;STP;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;94.08665;94.1886;;;88.17954;89.87444;;92.81329;;;;;;;;;80.06161;;;93.93838;96.50664;96.43171;94.99835;;89.65963;90.25838;90.90328;90.48221;;;88.50731;88.41147;87.94813;;93.0763;;;;;;;
Senegal;SEN;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;30.79668;33.37273;34.55714;35.8958;37.68492;39.6866;40.5414;41.26483;45.90351;;46.55237;45.73823;44.89651;;44.35208;;45.11194;;49.56361;53.91847;56.60291;55.59791;58.41913;;;65.22677;63.67749;64.73078;66.88066;69.34496;70.19467;70.56057;71.57491;72.23795;74.27161;73.18084;73.74412;73.84804;73.53294;75.3821;;;;;;;
Sierra Leone;SLE;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;44.55386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.57197;96.37658;;95.11907;98.11179;;;;;;;;
Somalia Fed. Rep.;SOM;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;19.80766;17.43829;14.30097;14.38141;14.45418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South Africa;ZAF;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;67.66915;;;;;;;;;;;;;;;;;;;;;87.11419;;;89.11627;89.7386;;;85.72662;87.08276;85.94651;86.85367;87.57863;89.12303;89.06283;88.64586;;;;;;;;;;84.35479;;87.01258;;;;;;;
South Sudan;SSD;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.387;;;;35.20717;;;;;;;;;
Sudan;SDN;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.74802;55.15486;56.05531;56.31639;56.97478;59.17542;60.00534;;;;;;;
Tanzania;TZA;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;48.42576;;;;70.31534;69.10873;64.27174;63.08491;59.91207;57.07667;55.78313;54.35093;52.73154;52.67746;52.04343;51.36883;51.46872;50.6785;49.44943;49.3284;49.47382;49.9158;49.41601;49.88716;53.53133;58.12348;73.08069;81.60833;86.14656;90.85074;96.73047;;98.85617;;92.19632;;87.50078;83.95066;83.32041;;83.50466;83.58042;81.32921;;;;;;
Togo;TGO;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;51.37061;52.37885;;;;;;70.40387;71.61063;71.90201;;69.25949;66.86987;59.87843;58.02037;53.56068;62.64358;63.0018;63.21882;64.38609;66.91344;;;63.24378;72.19138;79.91571;77.78246;;85.14646;85.65132;88.05615;88.32934;88.48861;89.11649;89.39777;90.3895;88.35913;88.98036;;;;;;90.31769;91.97388;89.86424;90.91577;90.73097;;;;;;
Tunisia;TUN;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;77.81724;;;;75.72307;;;77.84231;79.28226;81.34724;83.07554;85.66261;88.7141;91.55791;92.39317;93.27848;93.81994;94.15208;94.54256;93.78617;94.78237;95.16143;95.99043;95.99787;96.22811;95.26425;94.13777;;93.52937;95.23478;97.08488;98.33273;97.86293;97.63585;98.74059;97.29862;96.12795;96.3229;97.53303;98.15464;98.82468;97.47715;97.80391;;;;;;;;;;;
Uganda;UGA;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;37.61944;;41.43146;43.29865;;;;57.42981;;;;;;;;;;;;;;;;;;;;;;;94.58442;91.5001;94.67256;;95.49324;;;;;;;;;;;
Zambia;ZMB;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;76.32854;;;;79.03076;79.06834;78.00978;77.52895;77.49769;77.54903;77.42984;78.98378;80.04986;;81.30017;;79.22874;;;;;;72.80447;71.00091;;;68.28556;66.61659;66.27138;66.15033;68.27762;;81.56315;89.74576;89.24665;90.45893;92.16696;87.28261;84.80889;87.93907;89.20566;86.61205;;;;83.16745;;;;;;;
Zimbabwe;ZWE;School enrollment, primary (% net);SE.PRM.NENR;;;;;;;;;;;;;;;;;;;;;;;97.63049;;99.00948;;98.6416;;;;;;;;;;;;84.51495;86.87806;88.76051;92.14572;89.61047;88.9418;;;;;;;;;94.17241;94.14912;;;;;;;;;;;
